CreditScore,Credit_Age_ratio,Gender,Age,Tenure,Tenure_Age_ratio,Balance,Bal_is_zero,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Balance_Salary_ratio,France,Germany,Spain,Exited
567,13.5,0,42,2,0.047619047619047616,0.0,1,2,1,1,167984.61,0.0,1.0,0.0,0.0,0
850,25.757575757575758,0,33,10,0.30303030303030304,0.0,1,1,1,0,4861.72,0.0,1.0,0.0,0.0,1
671,14.911111111111111,0,45,6,0.13333333333333333,99564.22,0,1,1,1,108872.45,0.9145033477247918,0.0,1.0,0.0,1
670,18.10810810810811,0,37,4,0.10810810810810811,170557.91,0,2,1,0,198252.88,0.8603048288630157,1.0,0.0,0.0,0
694,23.133333333333333,1,30,9,0.3,0.0,1,2,1,1,26960.31,0.0,1.0,0.0,0.0,0
547,14.025641025641026,1,39,6,0.15384615384615385,74596.15,0,3,1,1,85746.52,0.8699612532380322,0.0,1.0,0.0,1
751,15.02,0,50,2,0.04,96888.39,0,1,1,0,77206.25,1.2549293612887558,0.0,1.0,0.0,1
594,20.482758620689655,1,29,3,0.10344827586206896,130830.22,0,1,1,0,61048.53,2.1430527483626554,0.0,1.0,0.0,0
673,9.347222222222221,0,72,1,0.013888888888888888,0.0,1,2,0,1,111981.19,0.0,1.0,0.0,0.0,0
610,15.25,0,40,0,0.0,0.0,1,2,1,0,62232.6,0.0,1.0,0.0,0.0,0
512,13.837837837837839,1,37,1,0.02702702702702703,0.0,1,2,0,1,156105.03,0.0,1.0,0.0,0.0,0
767,38.35,0,20,3,0.15,119714.25,0,2,0,1,150135.38,0.7973753421745094,0.0,1.0,0.0,0
585,8.73134328358209,1,67,5,0.07462686567164178,113978.97,0,2,0,1,93146.11,1.2236578639730633,1.0,0.0,0.0,0
763,18.166666666666668,0,42,6,0.14285714285714285,100160.75,0,1,1,0,33462.94,2.9931844004143087,0.0,1.0,0.0,1
712,24.551724137931036,1,29,2,0.06896551724137931,0.0,1,1,1,1,144375.0,0.0,1.0,0.0,0.0,0
539,12.534883720930232,1,43,3,0.06976744186046512,116220.5,0,3,1,0,55803.96,2.0826568580437663,0.0,1.0,0.0,1
668,14.521739130434783,1,46,2,0.043478260869565216,0.0,1,3,1,0,89048.46,0.0,1.0,0.0,0.0,1
703,25.107142857142858,0,28,2,0.07142857142857142,81173.83,0,2,0,1,162812.16,0.49857350949707935,1.0,0.0,0.0,0
662,17.42105263157895,0,38,4,0.10526315789473684,0.0,1,2,1,0,136259.65,0.0,0.0,0.0,1.0,0
725,18.58974358974359,1,39,5,0.1282051282051282,116803.8,0,1,1,0,124052.97,0.9415639141892371,0.0,1.0,0.0,0
703,19.0,0,37,8,0.21621621621621623,105961.68,0,2,0,1,74158.8,1.4288483632421236,1.0,0.0,0.0,0
659,9.835820895522389,0,67,6,0.08955223880597014,117411.6,0,1,1,1,45071.09,2.6050312961146496,0.0,1.0,0.0,1
523,15.382352941176471,0,34,7,0.20588235294117646,0.0,1,2,1,0,62030.06,0.0,0.0,0.0,1.0,0
635,15.875,1,40,10,0.25,123497.58,0,1,1,0,131953.23,0.9359193405117858,1.0,0.0,0.0,1
772,29.692307692307693,0,26,7,0.2692307692307692,152400.51,0,2,1,0,79414.0,1.9190635152492006,0.0,1.0,0.0,0
545,20.96153846153846,1,26,1,0.038461538461538464,0.0,1,2,1,1,199638.56,0.0,1.0,0.0,0.0,0
634,26.416666666666668,0,24,8,0.3333333333333333,103097.85,0,1,1,1,157577.29,0.6542684545469718,0.0,1.0,0.0,0
739,13.685185185185185,0,54,8,0.14814814814814814,126418.14,0,1,1,0,134420.75,0.9404659622863285,0.0,1.0,0.0,1
771,21.416666666666668,1,36,5,0.1388888888888889,77846.9,0,1,0,0,99805.99,0.7799822435507127,0.0,1.0,0.0,0
587,17.264705882352942,1,34,1,0.029411764705882353,0.0,1,2,1,1,97932.68,0.0,0.0,0.0,1.0,0
681,8.620253164556962,1,79,0,0.0,0.0,1,2,0,1,170968.99,0.0,1.0,0.0,0.0,0
544,14.702702702702704,0,37,2,0.05405405405405406,79731.91,0,1,1,1,57558.95,1.3852217596047185,0.0,1.0,0.0,0
696,24.857142857142858,0,28,8,0.2857142857142857,0.0,1,1,0,0,176713.47,0.0,0.0,0.0,1.0,0
766,18.682926829268293,0,41,0,0.0,0.0,1,2,0,1,34283.23,0.0,0.0,0.0,1.0,0
727,21.38235294117647,0,34,10,0.29411764705882354,0.0,1,2,1,1,198637.34,0.0,1.0,0.0,0.0,0
671,19.735294117647058,1,34,6,0.17647058823529413,37266.67,0,2,0,0,156917.12,0.23749269678158763,0.0,1.0,0.0,0
693,23.1,1,30,6,0.2,127992.25,0,1,1,1,50457.2,2.536649873556202,1.0,0.0,0.0,0
850,22.36842105263158,0,38,3,0.07894736842105263,54901.01,0,1,1,1,140075.55,0.39193856458175613,0.0,1.0,0.0,0
732,17.428571428571427,0,42,9,0.21428571428571427,108748.08,0,2,1,1,65323.11,1.664771931403756,0.0,1.0,0.0,0
726,15.125,1,48,6,0.125,99906.19,0,1,1,0,64323.24,1.5531896403228445,0.0,0.0,1.0,0
557,17.40625,1,32,6,0.1875,184686.41,0,2,1,0,14956.44,12.348286758078794,1.0,0.0,0.0,0
682,26.23076923076923,1,26,0,0.0,110654.02,0,1,0,1,111879.21,0.9890489931060471,1.0,0.0,0.0,0
738,23.806451612903224,0,31,9,0.2903225806451613,79019.8,0,1,1,1,18606.23,4.246953842879509,0.0,0.0,1.0,0
531,14.75,1,36,9,0.25,99240.51,0,1,1,0,123137.01,0.80593568091348,0.0,0.0,1.0,0
498,14.647058823529411,0,34,2,0.058823529411764705,0.0,1,2,1,1,148528.24,0.0,1.0,0.0,0.0,0
651,18.083333333333332,0,36,7,0.19444444444444445,0.0,1,2,1,0,13898.31,0.0,1.0,0.0,0.0,0
549,14.076923076923077,1,39,7,0.1794871794871795,0.0,1,1,0,0,81259.25,0.0,0.0,0.0,1.0,1
791,22.6,1,35,7,0.2,52436.2,0,1,1,0,161051.75,0.32558603057712815,0.0,1.0,0.0,0
650,15.853658536585366,0,41,9,0.21951219512195122,0.0,1,2,0,1,191599.67,0.0,0.0,0.0,1.0,0
733,21.558823529411764,0,34,3,0.08823529411764706,100337.96,0,3,1,0,48559.19,2.0663021767867216,0.0,1.0,0.0,1
811,23.852941176470587,1,34,1,0.029411764705882353,149297.19,0,2,1,1,186339.74,0.8012096077841474,0.0,1.0,0.0,0
707,23.566666666666666,0,30,8,0.26666666666666666,0.0,1,2,1,0,33159.37,0.0,1.0,0.0,0.0,0
712,25.428571428571427,0,28,4,0.14285714285714285,145605.44,0,1,0,1,93883.53,1.5509156930933468,0.0,1.0,0.0,0
706,19.08108108108108,1,37,7,0.1891891891891892,0.0,1,2,1,1,110899.3,0.0,0.0,0.0,1.0,0
756,12.193548387096774,0,62,3,0.04838709677419355,0.0,1,1,1,1,11199.04,0.0,1.0,0.0,0.0,1
777,14.660377358490566,1,53,10,0.18867924528301888,0.0,1,2,1,0,189992.97,0.0,1.0,0.0,0.0,0
646,18.457142857142856,0,35,6,0.17142857142857143,84026.86,0,1,0,1,164255.69,0.5115613346484374,1.0,0.0,0.0,0
714,15.521739130434783,0,46,1,0.021739130434782608,0.0,1,1,1,0,152167.79,0.0,1.0,0.0,0.0,1
782,20.05128205128205,0,39,8,0.20512820512820512,0.0,1,2,1,1,33949.67,0.0,1.0,0.0,0.0,0
775,26.724137931034484,0,29,10,0.3448275862068966,0.0,1,2,1,1,68143.93,0.0,0.0,0.0,1.0,0
479,13.685714285714285,0,35,4,0.11428571428571428,138718.92,0,1,1,1,47251.79,2.9357389423765747,0.0,1.0,0.0,1
807,19.214285714285715,0,42,7,0.16666666666666666,118274.71,0,1,1,1,25885.72,4.569110304832162,1.0,0.0,0.0,0
799,36.31818181818182,1,22,8,0.36363636363636365,174185.98,0,2,0,1,192633.85,0.9042334979028868,1.0,0.0,0.0,0
675,16.875,0,40,7,0.175,113208.86,0,2,1,0,34577.36,3.274074712470819,1.0,0.0,0.0,0
602,20.75862068965517,0,29,5,0.1724137931034483,103907.28,0,1,1,0,161229.84,0.6444668058964768,0.0,0.0,1.0,0
475,14.84375,1,32,8,0.25,119023.28,0,1,1,0,100816.29,1.1805957152360993,1.0,0.0,0.0,0
744,28.615384615384617,1,26,5,0.19230769230769232,166297.89,0,1,1,1,181694.44,0.915261303537962,0.0,0.0,1.0,0
588,17.294117647058822,0,34,10,0.29411764705882354,0.0,1,2,1,0,79078.91,0.0,0.0,0.0,1.0,0
703,16.738095238095237,0,42,9,0.21428571428571427,63227.0,0,1,0,1,137316.32,0.4604478185841275,0.0,1.0,0.0,0
747,18.21951219512195,1,41,5,0.12195121951219512,94521.17,0,2,1,0,194926.86,0.48490582570303553,0.0,0.0,1.0,0
583,21.59259259259259,0,27,7,0.25925925925925924,0.0,1,2,1,0,51285.49,0.0,1.0,0.0,0.0,0
750,22.058823529411764,1,34,9,0.2647058823529412,112822.26,0,1,0,0,150401.53,0.7501403742368844,0.0,0.0,1.0,1
681,17.92105263157895,0,38,3,0.07894736842105263,0.0,1,2,1,1,112491.96,0.0,1.0,0.0,0.0,0
773,30.92,0,25,2,0.08,135903.33,0,1,1,0,73656.38,1.8450992296933406,1.0,0.0,0.0,0
714,23.032258064516128,1,31,4,0.12903225806451613,125169.26,0,1,1,1,106636.89,1.1737894831704112,1.0,0.0,0.0,0
687,15.613636363636363,1,44,7,0.1590909090909091,0.0,1,3,1,0,155853.52,0.0,0.0,0.0,1.0,1
511,8.810344827586206,0,58,0,0.0,149117.31,0,1,1,1,162599.51,0.9170833909647083,1.0,0.0,0.0,0
627,19.0,0,33,5,0.15151515151515152,0.0,1,2,1,1,103737.82,0.0,1.0,0.0,0.0,0
694,22.387096774193548,1,31,10,0.3225806451612903,0.0,1,2,1,0,160990.27,0.0,1.0,0.0,0.0,0
616,17.11111111111111,1,36,6,0.16666666666666666,132311.71,0,1,0,0,15462.84,8.55675348124924,0.0,0.0,1.0,0
687,19.62857142857143,0,35,8,0.22857142857142856,0.0,1,2,1,0,10334.05,0.0,1.0,0.0,0.0,0
712,21.575757575757574,1,33,6,0.18181818181818182,0.0,1,2,1,1,190686.16,0.0,1.0,0.0,0.0,0
553,16.757575757575758,0,33,4,0.12121212121212122,118082.89,0,1,0,0,94440.45,1.2503423056539862,1.0,0.0,0.0,0
667,21.516129032258064,0,31,1,0.03225806451612903,119266.69,0,1,1,1,28257.63,4.220689774761719,1.0,0.0,0.0,0
731,17.0,0,43,2,0.046511627906976744,0.0,1,1,1,1,170034.95,0.0,1.0,0.0,0.0,1
629,17.97142857142857,0,35,7,0.2,156847.29,0,2,1,0,31824.29,4.928540118255584,0.0,1.0,0.0,0
614,12.28,0,50,4,0.08,137104.47,0,1,1,0,127166.49,1.0781493615181168,1.0,0.0,0.0,1
438,14.129032258064516,0,31,8,0.25806451612903225,78398.69,0,1,1,0,44937.01,1.7446352127121942,0.0,1.0,0.0,0
652,8.15,1,80,4,0.05,0.0,1,2,1,1,188603.07,0.0,1.0,0.0,0.0,0
729,24.3,0,30,6,0.2,63669.42,0,1,1,0,145111.37,0.4387624484559687,0.0,1.0,0.0,0
642,16.894736842105264,0,38,3,0.07894736842105263,0.0,1,2,0,0,171463.83,0.0,1.0,0.0,0.0,0
806,13.661016949152541,1,59,0,0.0,135296.33,0,1,1,0,182822.5,0.7400420079585389,0.0,1.0,0.0,0
744,20.666666666666668,0,36,2,0.05555555555555555,153804.44,0,1,1,1,87213.33,1.7635427978727565,0.0,0.0,1.0,0
474,12.81081081081081,0,37,3,0.08108108108108109,0.0,1,2,0,0,57175.32,0.0,0.0,0.0,1.0,0
559,11.408163265306122,0,49,2,0.04081632653061224,147069.78,0,1,1,0,120540.83,1.2200826889942602,1.0,0.0,0.0,1
706,16.80952380952381,0,42,9,0.21428571428571427,0.0,1,2,1,1,28714.34,0.0,0.0,0.0,1.0,0
628,28.545454545454547,1,22,3,0.13636363636363635,0.0,1,1,1,0,85426.28,0.0,0.0,0.0,1.0,0
429,17.875,0,24,4,0.16666666666666666,95741.75,0,1,1,0,46170.75,2.0736451108114986,1.0,0.0,0.0,0
525,9.210526315789474,1,57,2,0.03508771929824561,145965.33,0,1,1,1,64448.36,2.264841649965957,0.0,0.0,1.0,0
680,22.666666666666668,1,30,8,0.26666666666666666,141441.75,0,1,1,1,16278.97,8.688617891672507,1.0,0.0,0.0,0
749,18.725,0,40,1,0.025,139290.41,0,1,1,0,182855.42,0.7617516068159205,1.0,0.0,0.0,1
763,24.612903225806452,1,31,4,0.12903225806451613,0.0,1,2,0,0,50404.72,0.0,1.0,0.0,0.0,0
734,24.466666666666665,0,30,3,0.1,0.0,1,2,1,0,107640.25,0.0,1.0,0.0,0.0,0
716,20.457142857142856,0,35,4,0.11428571428571428,144428.87,0,1,1,0,134132.65,1.0767614745552259,1.0,0.0,0.0,0
594,16.97142857142857,0,35,2,0.05714285714285714,0.0,1,2,1,0,103480.69,0.0,1.0,0.0,0.0,0
644,14.0,1,46,9,0.1956521739130435,95441.27,0,1,1,0,108761.05,0.8775317082724008,1.0,0.0,0.0,1
671,19.17142857142857,0,35,1,0.02857142857142857,144848.74,0,1,1,1,179012.3,0.8091552368189225,0.0,1.0,0.0,0
664,25.53846153846154,0,26,7,0.2692307692307692,116244.14,0,2,1,1,95145.14,1.221755940450558,0.0,1.0,0.0,0
656,13.12,0,50,7,0.14,0.0,1,2,0,1,72143.44,0.0,1.0,0.0,0.0,0
667,16.675,1,40,1,0.025,146502.07,0,1,1,0,19162.89,7.645092676522174,0.0,0.0,1.0,0
663,15.068181818181818,0,44,2,0.045454545454545456,117028.6,0,2,0,1,144680.18,0.8088778988248426,0.0,1.0,0.0,0
584,19.466666666666665,1,30,8,0.26666666666666666,112013.81,0,1,1,0,177772.03,0.6300980531076795,0.0,1.0,0.0,1
626,16.91891891891892,1,37,6,0.16216216216216217,108269.37,0,1,1,0,5597.94,19.340930770962174,0.0,0.0,1.0,0
485,16.724137931034484,0,29,7,0.2413793103448276,182123.79,0,1,1,0,116828.51,1.5588985085917815,1.0,0.0,0.0,1
659,20.59375,1,32,3,0.09375,150923.74,0,2,0,1,174652.51,0.8641372517348876,0.0,1.0,0.0,0
649,19.666666666666668,0,33,2,0.06060606060606061,0.0,1,2,1,0,2010.98,0.0,1.0,0.0,0.0,0
805,20.641025641025642,1,39,5,0.1282051282051282,165272.13,0,1,1,0,14109.85,11.713245002604564,0.0,0.0,1.0,1
716,18.358974358974358,1,39,10,0.2564102564102564,115301.31,0,1,1,0,43527.4,2.648936302191263,0.0,1.0,0.0,1
642,16.05,1,40,6,0.15,129502.49,0,2,0,1,86099.23,1.504107411878132,0.0,1.0,0.0,1
659,21.258064516129032,0,31,4,0.12903225806451613,118342.26,0,1,0,0,161574.19,0.7324329461283389,1.0,0.0,0.0,0
545,11.595744680851064,1,47,5,0.10638297872340426,0.0,1,2,1,1,38970.14,0.0,0.0,0.0,1.0,0
543,24.681818181818183,0,22,8,0.36363636363636365,0.0,1,2,0,0,127587.22,0.0,1.0,0.0,0.0,0
718,28.72,1,25,7,0.28,0.0,1,2,1,0,30380.12,0.0,1.0,0.0,0.0,0
840,19.53488372093023,1,43,7,0.16279069767441862,0.0,1,2,1,0,90908.95,0.0,1.0,0.0,0.0,0
630,18.529411764705884,1,34,9,0.2647058823529412,106937.05,0,2,1,0,138275.01,0.7733649775183528,0.0,1.0,0.0,0
643,10.898305084745763,0,59,3,0.05084745762711865,170331.37,0,1,1,1,32171.79,5.294432482619089,0.0,1.0,0.0,0
654,20.4375,1,32,1,0.03125,114510.85,0,1,1,1,126143.23,0.907784349584199,0.0,1.0,0.0,0
582,14.923076923076923,0,39,5,0.1282051282051282,0.0,1,2,1,1,129892.93,0.0,1.0,0.0,0.0,0
659,20.59375,0,32,3,0.09375,107594.11,0,2,1,1,102416.84,1.0505509640797355,0.0,0.0,1.0,0
762,19.53846153846154,0,39,2,0.05128205128205128,81273.13,0,1,1,1,18719.67,4.341589889138004,0.0,0.0,1.0,0
568,17.75,1,32,7,0.21875,169399.6,0,1,1,0,61936.22,2.7350652009438097,0.0,0.0,1.0,0
670,26.8,0,25,6,0.24,0.0,1,2,1,1,78358.94,0.0,0.0,0.0,1.0,0
613,13.622222222222222,1,45,1,0.022222222222222223,187841.99,0,2,1,1,147224.27,1.2758901096945496,1.0,0.0,0.0,0
539,17.966666666666665,0,30,0,0.0,0.0,1,2,1,0,160979.66,0.0,1.0,0.0,0.0,0
850,14.912280701754385,1,57,8,0.14035087719298245,126776.3,0,2,1,1,132298.49,0.9582596143009645,0.0,0.0,1.0,0
522,15.352941176470589,0,34,9,0.2647058823529412,126436.29,0,1,1,0,174248.52,0.7256089750432314,0.0,0.0,1.0,1
737,17.975609756097562,0,41,1,0.024390243902439025,101960.74,0,1,1,1,123547.28,0.825277092300211,1.0,0.0,0.0,0
520,8.96551724137931,0,58,3,0.05172413793103448,0.0,1,2,0,1,32790.02,0.0,1.0,0.0,0.0,0
706,25.214285714285715,0,28,3,0.10714285714285714,0.0,1,2,0,1,181543.67,0.0,0.0,0.0,1.0,0
643,14.28888888888889,1,45,2,0.044444444444444446,150842.93,0,1,0,1,2319.96,65.0196253383679,0.0,1.0,0.0,1
648,12.96,1,50,9,0.18,102535.57,0,1,1,1,189543.19,0.5409615085617162,1.0,0.0,0.0,0
443,15.275862068965518,1,29,9,0.3103448275862069,99027.61,0,2,1,0,10940.4,9.051552959672406,0.0,1.0,0.0,0
640,9.411764705882353,0,68,9,0.1323529411764706,0.0,1,2,1,1,199493.38,0.0,1.0,0.0,0.0,0
628,19.03030303030303,1,33,3,0.09090909090909091,0.0,1,1,1,1,188193.25,0.0,0.0,0.0,1.0,0
540,12.857142857142858,1,42,9,0.21428571428571427,87271.41,0,2,1,0,172572.64,0.5057082629088828,0.0,1.0,0.0,0
460,13.142857142857142,1,35,8,0.22857142857142856,102742.91,0,2,1,1,189339.6,0.5426382542267967,0.0,1.0,0.0,0
636,18.705882352941178,0,34,2,0.058823529411764705,40105.51,0,2,0,1,53512.16,0.7494653551641346,0.0,1.0,0.0,0
593,20.448275862068964,1,29,2,0.06896551724137931,152265.43,0,1,1,0,34004.44,4.477810250661384,1.0,0.0,0.0,0
801,19.071428571428573,0,42,4,0.09523809523809523,141947.67,0,1,1,1,10598.29,13.393450264146386,0.0,0.0,1.0,0
640,8.533333333333333,1,75,1,0.013333333333333334,106307.91,0,2,0,1,113428.77,0.9372217471810723,0.0,1.0,0.0,0
611,19.70967741935484,0,31,0,0.0,107884.81,0,2,1,1,183487.98,0.5879666341086757,0.0,1.0,0.0,0
802,25.870967741935484,0,31,1,0.03225806451612903,125013.72,0,1,1,1,187658.09,0.6661781541099561,0.0,1.0,0.0,0
717,20.485714285714284,0,35,7,0.2,58469.37,0,2,1,1,172459.39,0.33903268473812875,0.0,1.0,0.0,0
769,19.71794871794872,1,39,8,0.20512820512820512,0.0,1,1,0,1,21016.0,0.0,1.0,0.0,0.0,0
745,16.555555555555557,0,45,10,0.2222222222222222,117231.63,0,3,1,1,122381.02,0.957923295622148,0.0,1.0,0.0,1
572,16.34285714285714,0,35,4,0.11428571428571428,152390.26,0,1,1,0,128123.66,1.189399834503635,0.0,0.0,1.0,0
629,20.966666666666665,1,30,2,0.06666666666666667,34013.63,0,1,1,0,19570.63,1.7379936159438911,0.0,0.0,1.0,0
687,17.615384615384617,1,39,2,0.05128205128205128,0.0,1,3,0,0,188150.6,0.0,0.0,0.0,1.0,1
483,9.66,1,50,9,0.18,0.0,1,2,1,1,111020.24,0.0,1.0,0.0,0.0,0
690,19.166666666666668,0,36,7,0.19444444444444445,101583.11,0,2,1,0,123775.15,0.820706822007487,1.0,0.0,0.0,0
492,16.4,1,30,10,0.3333333333333333,77168.87,0,2,0,1,146700.22,0.5260310448068858,0.0,1.0,0.0,0
709,25.321428571428573,0,28,8,0.2857142857142857,124695.72,0,2,1,0,145251.35,0.8584823480126001,0.0,1.0,0.0,0
705,16.022727272727273,0,44,3,0.06818181818181818,105934.96,0,1,1,0,82463.69,1.2846255121496504,0.0,1.0,0.0,0
560,8.484848484848484,1,66,9,0.13636363636363635,0.0,1,1,1,1,15928.49,0.0,1.0,0.0,0.0,0
611,13.282608695652174,0,46,6,0.13043478260869565,0.0,1,2,1,0,45886.33,0.0,0.0,0.0,1.0,0
730,11.774193548387096,0,62,2,0.03225806451612903,0.0,1,2,1,1,186489.95,0.0,0.0,0.0,1.0,0
709,15.755555555555556,1,45,2,0.044444444444444446,0.0,1,2,0,1,162922.65,0.0,0.0,0.0,1.0,0
544,25.904761904761905,1,21,10,0.47619047619047616,161525.96,0,2,1,0,9262.77,17.43819181519135,1.0,0.0,0.0,0
712,24.551724137931036,1,29,7,0.2413793103448276,147199.07,0,1,1,1,84932.4,1.733132114481635,0.0,1.0,0.0,0
752,19.789473684210527,0,38,3,0.07894736842105263,183102.29,0,1,1,1,71557.12,2.5588269902422014,0.0,1.0,0.0,0
648,14.08695652173913,0,46,9,0.1956521739130435,127209.0,0,2,1,0,77405.95,1.6434007980006706,0.0,0.0,1.0,1
556,14.631578947368421,0,38,8,0.21052631578947367,0.0,1,2,0,0,417.41,0.0,0.0,0.0,1.0,1
594,24.75,1,24,0,0.0,97378.54,0,1,1,1,71405.17,1.3637463505793768,0.0,0.0,1.0,0
645,17.43243243243243,1,37,2,0.05405405405405406,136925.09,0,2,0,1,153400.24,0.8926002332199742,0.0,1.0,0.0,0
557,16.87878787878788,0,33,3,0.09090909090909091,54503.55,0,1,1,1,371.05,146.8900417733459,1.0,0.0,0.0,0
547,17.09375,0,32,8,0.25,155726.85,0,1,1,0,67789.99,2.2971953528832207,0.0,1.0,0.0,0
701,17.974358974358974,1,39,9,0.23076923076923078,0.0,1,2,0,1,145894.9,0.0,1.0,0.0,0.0,0
616,9.333333333333334,1,66,1,0.015151515151515152,135842.41,0,1,1,0,183840.51,0.7389144536206954,1.0,0.0,0.0,1
605,11.634615384615385,0,52,1,0.019230769230769232,63349.75,0,1,1,0,108887.44,0.5817911597517583,1.0,0.0,0.0,0
593,15.605263157894736,1,38,4,0.10526315789473684,129499.42,0,1,1,1,154071.27,0.8405163402625292,0.0,1.0,0.0,0
751,14.442307692307692,0,52,8,0.15384615384615385,0.0,1,2,0,1,179291.85,0.0,0.0,0.0,1.0,0
443,12.305555555555555,0,36,6,0.16666666666666666,70438.01,0,2,0,1,56937.43,1.237112563738827,0.0,0.0,1.0,0
685,29.782608695652176,0,23,8,0.34782608695652173,0.0,1,2,1,1,112239.03,0.0,1.0,0.0,0.0,0
718,19.944444444444443,0,36,9,0.25,0.0,1,1,1,0,45909.87,0.0,1.0,0.0,0.0,0
538,10.979591836734693,1,49,9,0.1836734693877551,141434.04,0,1,0,0,173779.25,0.8138718517889795,0.0,0.0,1.0,1
611,16.513513513513512,1,37,4,0.10810810810810811,0.0,1,2,1,0,125696.26,0.0,0.0,0.0,1.0,0
668,18.054054054054053,0,37,10,0.2702702702702703,152958.29,0,2,1,1,159585.61,0.958471694283714,0.0,1.0,0.0,0
537,13.097560975609756,1,41,3,0.07317073170731707,138306.34,0,1,1,0,106761.47,1.2954705475673949,0.0,1.0,0.0,0
709,30.82608695652174,0,23,10,0.43478260869565216,0.0,1,2,0,0,129590.18,0.0,0.0,0.0,1.0,0
850,22.36842105263158,0,38,1,0.02631578947368421,0.0,1,2,1,1,80006.65,0.0,1.0,0.0,0.0,0
745,24.032258064516128,1,31,3,0.0967741935483871,124328.84,0,1,1,1,140451.52,0.8852082198896816,0.0,0.0,1.0,0
693,16.902439024390244,1,41,9,0.21951219512195122,181461.48,0,3,1,1,187929.43,0.9655830914827976,0.0,1.0,0.0,1
795,22.714285714285715,0,35,8,0.22857142857142856,0.0,1,2,1,0,167155.36,0.0,0.0,0.0,1.0,0
626,24.076923076923077,0,26,8,0.3076923076923077,0.0,1,2,0,0,191420.71,0.0,0.0,0.0,1.0,0
487,7.983606557377049,1,61,5,0.08196721311475409,110368.03,0,1,0,0,11384.45,9.694629955773005,0.0,1.0,0.0,1
556,14.256410256410257,1,39,9,0.23076923076923078,89588.35,0,1,1,1,94898.1,0.9440478787246531,1.0,0.0,0.0,0
643,13.978260869565217,1,46,6,0.13043478260869565,0.0,1,2,0,0,106781.59,0.0,1.0,0.0,0.0,0
605,21.607142857142858,1,28,6,0.21428571428571427,0.0,1,2,0,0,159508.52,0.0,1.0,0.0,0.0,0
756,12.6,1,60,3,0.05,115924.89,0,1,1,0,93524.19,1.2395177119416911,0.0,1.0,0.0,1
586,15.421052631578947,1,38,2,0.05263157894736842,0.0,1,2,1,0,87168.46,0.0,1.0,0.0,0.0,0
535,13.375,0,40,7,0.175,111756.5,0,1,1,0,8128.32,13.749028089445298,0.0,1.0,0.0,1
678,19.37142857142857,1,35,4,0.11428571428571428,0.0,1,1,1,0,125518.32,0.0,1.0,0.0,0.0,0
596,15.282051282051283,0,39,9,0.23076923076923078,0.0,1,1,1,0,48963.59,0.0,1.0,0.0,0.0,0
648,24.923076923076923,0,26,9,0.34615384615384615,162923.85,0,1,1,0,98368.24,1.6562647659447804,1.0,0.0,0.0,0
492,12.615384615384615,0,39,10,0.2564102564102564,124576.65,0,2,1,0,148584.61,0.8384222968987165,0.0,1.0,0.0,0
702,15.6,0,45,0,0.0,80793.58,0,1,1,1,27474.81,2.9406419917007613,1.0,0.0,0.0,0
486,12.15,1,40,9,0.225,71340.09,0,1,1,0,76192.21,0.9363173741777537,0.0,1.0,0.0,0
568,14.2,0,40,1,0.025,99282.63,0,1,0,0,134600.94,0.73760725593744,0.0,1.0,0.0,1
619,10.859649122807017,0,57,3,0.05263157894736842,137946.39,0,1,1,1,72467.99,1.9035492774119995,0.0,1.0,0.0,1
724,17.658536585365855,0,41,2,0.04878048780487805,127892.57,0,2,0,1,199645.45,0.6405984709393577,0.0,1.0,0.0,0
548,16.606060606060606,1,33,0,0.0,101084.36,0,1,1,0,42749.85,2.3645547294317995,0.0,1.0,0.0,0
545,14.72972972972973,1,37,8,0.21621621621621623,114754.08,0,1,1,0,136050.44,0.8434671729102824,0.0,1.0,0.0,1
683,20.696969696969695,0,33,8,0.24242424242424243,0.0,1,1,0,0,73564.44,0.0,1.0,0.0,0.0,0
762,14.941176470588236,1,51,3,0.058823529411764705,99286.98,0,1,0,1,85578.63,1.1601842656279961,1.0,0.0,0.0,0
627,20.9,1,30,4,0.13333333333333333,79871.02,0,2,1,0,129826.89,0.6152116868855135,0.0,1.0,0.0,0
516,14.742857142857142,0,35,10,0.2857142857142857,104088.59,0,2,0,0,119666.0,0.8698259321778952,1.0,0.0,0.0,0
800,21.05263157894737,1,38,2,0.05263157894736842,168190.33,0,2,1,0,68052.08,2.471494331988089,1.0,0.0,0.0,0
464,11.047619047619047,1,42,3,0.07142857142857142,85679.25,0,1,1,1,164104.74,0.5221010069544609,0.0,1.0,0.0,0
626,17.885714285714286,1,35,3,0.08571428571428572,0.0,1,1,0,0,80190.36,0.0,1.0,0.0,0.0,0
790,25.483870967741936,1,31,9,0.2903225806451613,0.0,1,2,1,0,84126.75,0.0,1.0,0.0,0.0,0
534,15.705882352941176,1,34,7,0.20588235294117646,121551.58,0,2,1,1,70179.0,1.73202211487767,1.0,0.0,0.0,0
745,16.195652173913043,0,46,2,0.043478260869565216,122220.19,0,1,1,1,118024.1,1.0355528235334985,1.0,0.0,0.0,0
553,11.76595744680851,0,47,3,0.06382978723404255,116528.15,0,1,0,0,145704.19,0.7997584009080315,0.0,0.0,1.0,1
748,28.76923076923077,1,26,1,0.038461538461538464,77780.29,0,1,0,1,183049.41,0.4249141802751508,1.0,0.0,0.0,0
